entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-03-16 12:51:07,2026-03-16 12:51:15,2026-03,2026-03-16,12,buy,0.01,5015.774,5015.547,-0.22,31.53,0.13333333333333333,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 5015.824,0.2177299999999923
2025-03-12 13:49:39,2025-03-12 13:49:57,2025-03,2025-03-12,13,sell,0.01,2914.827,2915.071,-0.24,30.95,0.3,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.23756000000000313
2025-10-03 00:05:04,2025-10-03 00:05:12,2025-10,2025-10-03,0,buy,0.01,3860.772,3860.53,-0.24,30.92,0.13333333333333333,manual/exit_loss,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,,0.23758000000000265
2025-09-26 11:57:26,2025-09-26 11:57:34,2025-09,2025-09-26,11,buy,0.01,3749.708,3749.464,-0.25,31.16,0.13333333333333333,manual/exit_loss,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,,0.2475599999999986
2025-02-26 18:33:39,2025-02-26 18:33:45,2025-02,2025-02-26,18,buy,0.01,2914.616,2914.303,-0.32,29.76,0.1,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.316869999999999
2025-07-17 10:54:12,2025-07-17 10:54:23,2025-07,2025-07-17,10,buy,0.01,3328.767,3328.446,-0.32,32.11,0.18333333333333332,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.3167900000000009
2025-12-12 13:05:31,2025-12-12 13:05:37,2025-12,2025-12-12,13,sell,0.01,4331.823,4332.175,-0.36,31.4,0.1,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.35648000000000135
2026-04-28 18:36:49,2026-04-28 18:36:57,2026-04,2026-04-28,18,buy,0.01,4595.268,4594.862,-0.41,32.56,0.13333333333333333,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.40594000000000047
2025-08-04 12:49:30,2025-08-04 12:49:36,2025-08,2025-08-04,12,sell,0.01,3366.422,3366.958,-0.54,31.57,0.1,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.5346399999999994
2026-03-25 07:09:43,2026-03-25 07:09:49,2026-03,2026-03-25,7,sell,0.01,4551.095,4551.714,-0.61,30.92,0.1,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.6038100000000031
