entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2024-12-20 14:47:30,2024-12-20 14:48:02,2024-12,2024-12-20,14,buy,14.02,2613.765,2614.46,974.39,37755.03,0.5333333333333333,tp,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,tp 2614.445,964.6460999999977
2024-12-20 13:33:57,2024-12-20 13:34:04,2024-12,2024-12-20,13,sell,11.92,2606.074,2605.286,939.3,36714.13,0.11666666666666667,tp,AC1,MRV,MRV,76,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S76|A|WG|BB,tp 2605.296,929.9070399999998
2024-12-20 08:00:03,2024-12-20 08:00:37,2024-12,2024-12-20,8,sell,14.17,2606.164,2605.516,918.22,36346.9,0.5666666666666667,tp,AC1,MRV,MRV,74,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S74|A|WG|BB,tp 2605.516,909.037839999998
2024-12-20 06:02:28,2024-12-20 06:02:40,2024-12,2024-12-20,6,buy,13.81,2599.78,2600.432,900.41,35428.68,0.2,tp,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,tp 2600.428,891.4058800000056
2024-12-20 03:22:11,2024-12-20 03:23:03,2024-12,2024-12-20,3,buy,13.57,2596.12,2596.782,898.33,34833.34,0.8666666666666667,tp,AC1,MRV,MRV,82,A,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|A|WG|BB,tp 2596.768,889.3466599999965
2024-12-19 18:02:04,2024-12-19 18:02:28,2024-12,2024-12-19,18,sell,13.19,2593.229,2592.571,867.9,33847.07,0.4,tp,AC1,MRV,MRV,82,A,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|A|WG|BB,tp 2592.581,859.2209800000013
2024-12-19 16:11:27,2024-12-19 16:11:40,2024-12,2024-12-19,16,sell,12.76,2590.705,2590.025,867.68,32773.02,0.21666666666666667,tp,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,tp 2590.057,859.003200000002
2024-12-19 15:51:27,2024-12-19 15:51:39,2024-12,2024-12-19,15,sell,12.32,2591.336,2590.666,825.44,31640.95,0.2,tp,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,tp 2590.688,817.1856000000048
2024-12-19 07:03:16,2024-12-19 07:03:28,2024-12,2024-12-19,7,buy,12.22,2612.116,2612.784,816.3,31384.07,0.2,tp,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,tp 2612.764,808.1370399999985
2024-12-19 00:58:34,2024-12-19 00:59:05,2024-12,2024-12-19,0,buy,12.14,2594.154,2594.808,793.95,31151.82,0.5166666666666667,tp,AC1,MRV,MRV,76,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S76|A|WG|BB,tp 2594.802,786.0104400000001
2024-12-18 19:00:00,2024-12-18 19:00:02,2024-12,2024-12-18,19,sell,11.46,2636.894,2636.216,776.98,29439.82,0.03333333333333333,tp,AC1,MRV,MRV,82,A,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|A|RG|BB,tp 2636.246,769.2101200000013
2024-12-18 14:09:38,2024-12-18 14:10:04,2024-12,2024-12-18,14,buy,11.09,2642.86,2643.525,737.49,28481.93,0.43333333333333335,tp,AC1,MRV,MRV,68,B,WG,,"WG,BB",S00-69,AC1|MRV|MRV|S68|B|WG|BB,tp 2643.508,730.1151500000004
2024-12-18 09:26:29,2024-12-18 09:27:39,2024-12,2024-12-18,9,sell,10.56,2648.74,2648.074,703.3,27117.64,1.1666666666666667,tp,AC1,MRV,MRV,74,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S74|A|WG|BB,tp 2648.092,696.267040000003
2024-12-18 06:49:25,2024-12-18 06:49:37,2024-12,2024-12-18,6,buy,10.36,2645.601,2646.275,698.26,26619.41,0.2,tp,AC1,MRV,MRV,68,B,WG,,"WG,BB",S00-69,AC1|MRV|MRV|S68|B|WG|BB,tp 2646.249,691.2773600000003
2024-12-18 06:44:41,2024-12-18 06:45:30,2024-12,2024-12-18,6,sell,10.09,2646.647,2645.977,676.03,25921.15,0.8166666666666667,tp,AC1,MRV,MRV,76,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S76|A|WG|BB,tp 2645.999,669.2696999999993
2024-12-17 14:47:33,2024-12-17 14:48:00,2024-12,2024-12-17,14,buy,9.95,2638.493,2639.148,651.72,25549.76,0.45,tp,AC1,MRV,MRV,74,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S74|A|WG|BB,tp 2639.141,645.202749999998
2024-12-17 10:35:30,2024-12-17 10:36:15,2024-12,2024-12-17,10,sell,9.78,2642.403,2641.751,637.65,25097.1,0.75,tp,AC1,MRV,MRV,76,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S76|A|WG|BB,tp 2641.755,631.273440000004
2024-12-16 16:16:17,2024-12-16 16:16:36,2024-12,2024-12-16,16,sell,9.33,2655.381,2654.716,620.44,23954.89,0.31666666666666665,tp,AC1,MRV,MRV,76,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S76|A|WG|BB,tp 2654.733,614.2355500000004
2024-12-17 06:42:32,2024-12-17 06:43:11,2024-12,2024-12-17,6,sell,9.38,2649.977,2649.321,615.33,24077.35,0.65,tp,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,tp 2649.329,609.1767200000005
